cash_type,money,coffee_name,Date,Time
card,35.76,Cappuccino,3/10/2025,24:25.4
card,30.86,Americano with Milk,3/10/2025,25:32.5
card,25.96,Americano,3/10/2025,15:54.2
card,35.76,Latte,3/10/2025,48:30.2
card,35.76,Latte,3/10/2025,49:22.3
card,30.86,Americano with Milk,3/10/2025,26:42.9
card,25.96,Americano,3/11/2025,46:25.6
card,35.76,Cappuccino,3/11/2025,12:27.7
card,35.76,Latte,3/11/2025,27:04.4
card,25.96,Americano,3/11/2025,26:57.8
card,25.96,Americano,3/11/2025,33:20.4
card,25.96,Americano,3/11/2025,16:54.7
card,35.76,Hot Chocolate,3/11/2025,29:31.1
card,35.76,Cocoa,3/11/2025,30:16.1
card,35.76,Hot Chocolate,3/11/2025,49:40.8
card,35.76,Cappuccino,3/11/2025,46:50.2
card,30.86,Americano with Milk,3/11/2025,56:52.1
card,35.76,Latte,3/11/2025,07:14.4
card,35.76,Cocoa,3/11/2025,08:56.3
card,35.76,Cocoa,3/12/2025,11:39.4
card,30.86,Americano with Milk,3/12/2025,47:34.3
card,35.76,Cappuccino,3/12/2025,50:15.4
card,25.96,Americano,3/12/2025,55:55.9
card,25.96,Americano,3/12/2025,56:48.9
card,25.96,Americano,3/12/2025,06:11.1
card,35.76,Hot Chocolate,3/12/2025,55:38.4
card,35.76,Latte,3/12/2025,01:49.3
card,35.76,Latte,3/12/2025,56:23.6
card,35.76,Cappuccino,3/12/2025,27:37.2
card,35.76,Latte,3/12/2025,35:04.0
card,35.76,Latte,3/12/2025,36:00.7
card,25.96,Americano,3/12/2025,10:34.2
card,35.76,Cocoa,3/12/2025,17:17.8
card,25.96,Americano,3/12/2025,24:40.5
card,35.76,Cappuccino,3/12/2025,38:56.6
card,25.96,Americano,3/12/2025,42:13.7
card,35.76,Cappuccino,3/13/2025,01:36.4
card,30.86,Americano with Milk,3/13/2025,23:17.5
card,30.86,Americano with Milk,3/13/2025,04:47.3
card,35.76,Latte,3/13/2025,20:09.5
card,21.06,Espresso,3/13/2025,22:04.6
card,25.96,Americano,3/13/2025,38:19.6
card,30.86,Americano with Milk,3/13/2025,39:14.6
card,25.96,Americano,3/13/2025,18:02.3
card,35.76,Latte,3/13/2025,13:37.4
card,30.86,Americano with Milk,3/13/2025,53:50.0
card,25.96,Americano,3/13/2025,55:31.6
card,35.76,Cappuccino,3/13/2025,47:43.6
card,25.96,Americano,3/14/2025,55:06.0
card,30.86,Americano with Milk,3/14/2025,13:40.2
card,25.96,Americano,3/14/2025,59:26.8
card,35.76,Latte,3/14/2025,00:29.9
card,21.06,Espresso,3/14/2025,26:07.9
card,25.96,Americano,3/14/2025,28:37.2
card,25.96,Americano,3/14/2025,20:51.3
card,35.76,Latte,3/14/2025,48:22.8
card,35.76,Cappuccino,3/14/2025,49:27.8
card,25.96,Americano,3/14/2025,35:17.3
card,35.76,Latte,3/14/2025,36:21.8
card,35.76,Latte,3/14/2025,54:21.0
card,35.76,Latte,3/14/2025,55:40.8
card,25.96,Americano,3/14/2025,27:04.0
card,35.76,Cocoa,3/14/2025,31:00.2
card,35.76,Cocoa,3/14/2025,31:55.1
card,35.76,Cocoa,3/14/2025,32:40.2
card,25.96,Americano,3/14/2025,05:24.1
card,25.96,Americano,3/14/2025,22:14.7
card,35.76,Latte,3/14/2025,27:15.3
card,35.76,Latte,3/14/2025,28:38.3
card,25.96,Americano,3/14/2025,20:22.0
card,25.96,Americano,3/14/2025,40:43.6
card,30.86,Americano with Milk,3/15/2025,53:22.3
card,35.76,Cappuccino,3/15/2025,03:22.5
card,25.96,Americano,3/15/2025,55:42.0
card,35.76,Cappuccino,3/15/2025,10:23.4
card,30.86,Americano with Milk,3/15/2025,12:08.4
card,30.86,Americano with Milk,3/15/2025,30:36.5
card,35.76,Cappuccino,3/15/2025,51:27.1
card,35.76,Cappuccino,3/16/2025,32:17.3
card,30.86,Americano with Milk,3/16/2025,36:23.2
card,35.76,Latte,3/16/2025,50:09.4
card,35.76,Hot Chocolate,3/16/2025,00:47.1
card,25.96,Americano,3/16/2025,22:42.6
card,25.96,Americano,3/17/2025,54:40.6
card,25.96,Americano,3/17/2025,09:50.1
card,25.96,Americano,3/17/2025,18:02.7
card,30.86,Americano with Milk,3/17/2025,02:59.0
card,25.96,Americano,3/17/2025,32:39.5
card,25.96,Americano,3/17/2025,59:01.0
card,35.76,Cocoa,3/17/2025,21:24.5
card,35.76,Cocoa,3/17/2025,22:19.7
card,35.76,Latte,3/17/2025,48:03.5
card,35.76,Cappuccino,3/17/2025,11:17.3
card,35.76,Latte,3/17/2025,47:15.9
card,35.76,Latte,3/17/2025,48:58.5
card,25.96,Americano,3/17/2025,46:44.6
card,30.86,Americano with Milk,3/18/2025,23:11.0
card,35.76,Latte,3/18/2025,33:49.6
card,35.76,Latte,3/18/2025,49:51.4
card,25.96,Americano,3/18/2025,51:17.7
card,35.76,Hot Chocolate,3/18/2025,47:20.0
card,35.76,Hot Chocolate,3/18/2025,48:55.7
card,30.86,Americano with Milk,3/18/2025,43:35.1
card,25.96,Americano,3/18/2025,03:53.4
card,30.86,Americano with Milk,3/18/2025,11:07.4
card,25.96,Americano,3/18/2025,09:07.6
card,35.76,Latte,3/18/2025,11:45.1
card,21.06,Espresso,3/18/2025,23:20.6
card,35.76,Cocoa,3/18/2025,42:30.6
card,35.76,Cocoa,3/18/2025,43:17.5
card,35.76,Cocoa,3/18/2025,00:35.0
card,35.76,Cocoa,3/18/2025,01:37.7
card,35.76,Latte,3/18/2025,20:40.0
card,25.96,Americano,3/19/2025,03:07.1
card,25.96,Americano,3/19/2025,04:08.6
card,35.76,Cappuccino,3/19/2025,06:34.9
card,25.96,Americano,3/19/2025,03:18.3
card,35.76,Hot Chocolate,3/19/2025,18:39.2
card,25.96,Americano,3/19/2025,55:39.8
card,25.96,Americano,3/19/2025,58:27.2
card,35.76,Latte,3/19/2025,12:53.2
card,35.76,Latte,3/19/2025,14:23.4
card,35.76,Latte,3/19/2025,19:33.9
card,25.96,Americano,3/19/2025,29:56.3
card,35.76,Cappuccino,3/19/2025,40:33.8
card,35.76,Cappuccino,3/19/2025,42:16.0
card,25.96,Americano,3/19/2025,51:35.2
card,25.96,Americano,3/19/2025,52:29.7
card,35.76,Cocoa,3/19/2025,00:00.0
card,30.86,Americano with Milk,3/19/2025,09:55.0
card,30.86,Americano with Milk,3/19/2025,27:39.7
card,25.96,Cortado,3/19/2025,29:50.4
card,21.06,Espresso,3/19/2025,30:44.0
card,21.06,Espresso,3/19/2025,31:26.0
card,30.86,Americano with Milk,3/20/2025,13:16.3
card,30.86,Americano with Milk,3/20/2025,52:04.8
card,30.86,Americano with Milk,3/20/2025,06:44.3
card,25.96,Americano,3/20/2025,45:44.2
card,25.96,Americano,3/20/2025,55:17.4
card,25.96,Americano,3/20/2025,48:24.4
card,25.96,Americano,3/20/2025,04:43.9
card,25.96,Americano,3/20/2025,20:37.9
card,21.06,Espresso,3/20/2025,21:41.9
card,25.96,Cortado,3/20/2025,25:04.7
card,35.76,Cappuccino,3/20/2025,26:46.7
card,35.76,Cappuccino,3/20/2025,59:47.5
card,25.96,Americano,3/20/2025,05:22.4
card,25.96,Americano,3/20/2025,21:51.8
card,35.76,Cappuccino,3/20/2025,45:45.0
card,25.96,Americano,3/20/2025,23:51.4
card,35.76,Hot Chocolate,3/20/2025,55:58.7
card,35.76,Cocoa,3/20/2025,36:41.6
card,35.76,Cappuccino,3/20/2025,57:48.5
card,35.76,Latte,3/20/2025,50:15.6
card,30.86,Americano with Milk,3/21/2025,06:12.0
card,30.86,Americano with Milk,3/21/2025,09:08.1
card,25.96,Americano,3/21/2025,16:43.7
card,25.96,Americano,3/21/2025,28:36.5
card,25.96,Americano,3/21/2025,29:20.9
card,35.76,Cappuccino,3/21/2025,35:19.0
card,25.96,Americano,3/21/2025,50:09.3
card,35.76,Latte,3/21/2025,51:07.5
card,25.96,Americano,3/21/2025,02:48.3
card,35.76,Latte,3/21/2025,23:57.0
card,35.76,Cappuccino,3/21/2025,11:44.1
card,35.76,Cappuccino,3/21/2025,09:03.0
card,25.96,Americano,3/21/2025,24:42.5
card,35.76,Latte,3/21/2025,28:19.6
card,35.76,Cappuccino,3/21/2025,29:32.3
card,35.76,Hot Chocolate,3/21/2025,01:28.8
card,35.76,Latte,3/21/2025,21:16.9
card,35.76,Latte,3/21/2025,22:49.9
card,35.76,Latte,3/21/2025,52:12.7
card,25.96,Americano,3/21/2025,59:24.3
card,30.86,Americano with Milk,3/22/2025,05:13.1
card,30.86,Americano with Milk,3/22/2025,30:09.4
card,35.76,Hot Chocolate,3/22/2025,14:06.0
card,35.76,Cocoa,3/22/2025,41:20.6
card,30.86,Americano with Milk,3/22/2025,18:27.5
card,25.96,Americano,3/22/2025,25:59.7
card,25.96,Americano,3/22/2025,06:21.6
card,30.86,Americano with Milk,3/22/2025,23:17.9
card,21.06,Espresso,3/22/2025,57:58.2
card,35.76,Latte,3/22/2025,26:59.8
card,30.86,Americano with Milk,3/22/2025,53:35.9
card,30.86,Americano with Milk,3/22/2025,16:52.7
card,35.76,Latte,3/23/2025,07:11.3
card,35.76,Cappuccino,3/23/2025,34:54.9
card,35.76,Cocoa,3/23/2025,43:37.4
card,35.76,Cocoa,3/23/2025,44:16.9
card,25.96,Americano,3/23/2025,47:28.7
card,35.76,Latte,3/23/2025,11:38.6
